goClass	level
GO:0000928	L6
GO:0042729	L6
GO:0005584	L6
GO:0005585	L6
GO:0005586	L6
GO:0005588	L6
GO:0005592	L6
GO:1990323	L6
GO:1990325	L6
GO:0005594	L6
GO:0005595	L6
GO:0005596	L6
GO:0005597	L6
GO:1990318	L6
GO:1990319	L6
GO:1990320	L6
GO:1990321	L6
GO:0005591	L6
GO:0005599	L6
GO:0005590	L6
GO:0005600	L6
GO:0030937	L6
GO:1990322	L6
GO:1990327	L6
GO:0005587	L6
GO:0030935	L6
GO:0005582	L6
GO:0030938	L6
GO:0070517	L6
GO:0000500	L6
GO:0005668	L6
GO:0070860	L6
GO:0016581	L6
GO:0036411	L6
GO:0070824	L6
GO:0090570	L6
GO:0090571	L6
GO:0090572	L6
GO:0090573	L6
GO:0090574	L6
GO:0110001	L6
GO:0110129	L6
GO:1990512	L6
GO:0000439	L6
GO:0005669	L6
GO:0005672	L6
GO:0005673	L6
GO:0005674	L6
GO:0005675	L6
GO:0008230	L6
GO:0016513	L6
GO:0016602	L6
GO:0030232	L6
GO:0030907	L6
GO:0032444	L6
GO:0033276	L6
GO:0033309	L6
GO:0034718	L6
GO:0035189	L6
GO:0035976	L6
GO:0036488	L6
GO:0062071	L6
GO:0070514	L6
GO:0070721	L6
GO:0070847	L6
GO:0070985	L6
GO:0071144	L6
GO:0071943	L6
GO:0089716	L6
GO:0097221	L6
GO:0099053	L6
GO:0140552	L6
GO:1990378	L6
GO:1990433	L6
GO:1990513	L6
GO:1990589	L6
GO:1990590	L6
GO:1990617	L6
GO:1990647	L6
GO:1990664	L6
GO:1990907	L6
GO:0000126	L6
GO:0000127	L6
GO:0034734	L6
GO:0034735	L6
GO:0034740	L6
GO:0070264	L6
GO:0031610	L6
GO:0031612	L6
GO:0031613	L6
GO:0031615	L6
GO:0031604	L6
GO:0031606	L6
GO:0031607	L6
GO:0031609	L6
GO:0005870	L6
GO:0005872	L6
GO:0005873	L6
GO:0016938	L6
GO:0016939	L6
GO:0005858	L6
GO:0005868	L6
GO:0034990	L6
GO:0034991	L6
GO:0005859	L6
GO:0031474	L6
GO:0031475	L6
GO:0031476	L6
GO:0031477	L6
GO:0031478	L6
GO:0031479	L6
GO:0031480	L6
GO:0031481	L6
GO:0031482	L6
GO:0031483	L6
GO:0031484	L6
GO:0031485	L6
GO:0031486	L6
GO:0031487	L6
GO:0031488	L6
GO:0042385	L6
GO:0045160	L6
GO:0071737	L6
GO:0071740	L6
GO:0071744	L6
GO:0071747	L6
GO:0071755	L6
GO:0071736	L6
GO:0071739	L6
GO:0071743	L6
GO:0071746	L6
GO:0071754	L6
GO:0071741	L6
GO:0008540	L6
GO:0008541	L6
GO:0031598	L6
GO:0031600	L6
GO:0009517	L6
GO:0009518	L6
GO:0030078	L6
GO:0030079	L6
GO:0031009	L6
GO:0000783	L6
GO:0043769	L6
GO:0043505	L6
GO:0140573	L6
GO:0043600	L6
GO:0043601	L6
GO:1990077	L6
GO:1990078	L6
GO:0000811	L6
GO:0071162	L6
GO:0005656	L6
GO:0036389	L6
GO:1990098	L6
GO:1990099	L6
GO:1990100	L6
GO:1990101	L6
GO:1990102	L6
GO:1990103	L6
GO:0034358	L6
GO:0042567	L6
GO:0042568	L6
GO:0034752	L6
GO:0034753	L6
GO:0098666	L6
GO:0005892	L6
GO:0005893	L6
GO:0005894	L6
GO:0005895	L6
GO:0005896	L6
GO:0005897	L6
GO:0005898	L6
GO:0005899	L6
GO:0005900	L6
GO:0008305	L6
GO:0016516	L6
GO:0019815	L6
GO:0030526	L6
GO:0030876	L6
GO:0030988	L6
GO:0032002	L6
GO:0035354	L6
GO:0035355	L6
GO:0035631	L6
GO:0038139	L6
GO:0038140	L6
GO:0038141	L6
GO:0038142	L6
GO:0038143	L6
GO:0038144	L6
GO:0038197	L6
GO:0042022	L6
GO:0042101	L6
GO:0043384	L6
GO:0045092	L6
GO:0045323	L6
GO:0048179	L6
GO:0070021	L6
GO:0070110	L6
GO:0070724	L6
GO:0072536	L6
GO:0097648	L6
GO:0098878	L6
GO:1990712	L6
GO:1990779	L6
GO:1902711	L6
GO:1902712	L6
GO:1903767	L6
GO:0005947	L6
GO:0005962	L6
GO:0045244	L6
GO:0009361	L6
GO:0045241	L6
GO:0045252	L6
GO:0045243	L6
GO:0005750	L6
GO:0045276	L6
GO:0005751	L6
GO:0045278	L6
GO:0016011	L6
GO:0016013	L6
GO:0016014	L6
GO:0034665	L6
GO:0034666	L6
GO:0034667	L6
GO:0034668	L6
GO:0034669	L6
GO:0034674	L6
GO:0034675	L6
GO:0034676	L6
GO:0034677	L6
GO:0034678	L6
GO:0034679	L6
GO:0034680	L6
GO:0034681	L6
GO:0034682	L6
GO:0034683	L6
GO:0034684	L6
GO:0034685	L6
GO:0034686	L6
GO:0034687	L6
GO:0034688	L6
GO:0034689	L6
GO:0034690	L6
GO:0034691	L6
GO:0070442	L6
GO:0140366	L6
GO:1990724	L6
GO:0090733	L6
GO:1990971	L6
GO:1990972	L6
GO:0140497	L6
GO:0140498	L6
GO:0000836	L6
GO:0000837	L6
GO:1990389	L6
GO:0035032	L6
GO:0097651	L6
GO:0097652	L6
GO:0034998	L6
GO:0034999	L6
GO:0035000	L6
GO:0009522	L6
GO:0009523	L6
GO:0033176	L6
GO:0033177	L6
GO:0033178	L6
GO:0045259	L6
GO:1990490	L6
GO:0016473	L6
GO:0016474	L6
GO:0030118	L6
GO:0030119	L6
GO:0030120	L6
GO:0030123	L6
GO:0030124	L6
GO:0030131	L6
GO:0044599	L6
GO:1902500	L6
GO:1902502	L6
GO:0030905	L6
GO:0030906	L6
GO:0045271	L6
GO:0071685	L6
GO:0070032	L6
GO:0070033	L6
GO:0070044	L6
GO:0070045	L6
GO:0070046	L6
GO:0070047	L6
GO:0070048	L6
GO:0070049	L6
GO:0070065	L6
GO:0070066	L6
GO:0070067	L6
GO:0070068	L6
GO:0070355	L6
GO:0070356	L6
GO:0070554	L6
GO:0070766	L6
GO:0070768	L6
GO:0097654	L6
GO:0031207	L6
GO:0017059	L6
GO:0097582	L6
GO:0097583	L6
GO:0097584	L6
GO:0097585	L6
GO:0097586	L6
GO:0033179	L6
GO:0045263	L6
GO:0033180	L6
GO:0045261	L6
GO:0042825	L6
GO:0061779	L6
GO:0000274	L6
GO:0045266	L6
GO:0005754	L6
GO:0045268	L6
GO:0005756	L6
GO:0045270	L6
GO:0005579	L6
GO:0005757	L6
GO:0036053	L6
GO:0062136	L6
GO:0005784	L6
GO:0071261	L6
GO:0000148	L6
GO:0000222	L6
GO:0000223	L6
GO:0001518	L6
GO:0002095	L6
GO:0005834	L6
GO:0005889	L6
GO:0005890	L6
GO:0005891	L6
GO:0005922	L6
GO:0008076	L6
GO:0008282	L6
GO:0009324	L6
GO:0009921	L6
GO:0016010	L6
GO:0016012	L6
GO:0016027	L6
GO:0016342	L6
GO:0016600	L6
GO:0016935	L6
GO:0019183	L6
GO:0030094	L6
GO:0030096	L6
GO:0030122	L6
GO:0030132	L6
GO:0030936	L6
GO:0031264	L6
GO:0031913	L6
GO:0032997	L6
GO:0033181	L6
GO:0033281	L6
GO:0033573	L6
GO:0034662	L6
GO:0034673	L6
GO:0034995	L6
GO:0034997	L6
GO:0035003	L6
GO:0035866	L6
GO:0035867	L6
GO:0035868	L6
GO:0042611	L6
GO:0043020	L6
GO:0043190	L6
GO:0044731	L6
GO:0044799	L6
GO:0045260	L6
GO:0045262	L6
GO:0045264	L6
GO:0045272	L6
GO:0045274	L6
GO:0045282	L6
GO:0045284	L6
GO:0048493	L6
GO:0070014	L6
GO:0070017	L6
GO:0070023	L6
GO:0070024	L6
GO:0070029	L6
GO:0070030	L6
GO:0070031	L6
GO:0070333	L6
GO:0070334	L6
GO:0070357	L6
GO:0070435	L6
GO:0070436	L6
GO:0070437	L6
GO:0070450	L6
GO:0070464	L6
GO:0070465	L6
GO:0070466	L6
GO:0070515	L6
GO:0070518	L6
GO:0070519	L6
GO:0070520	L6
GO:0070521	L6
GO:0070558	L6
GO:0070618	L6
GO:0070619	L6
GO:0070620	L6
GO:0070621	L6
GO:0070718	L6
GO:0070719	L6
GO:0070720	L6
GO:0070763	L6
GO:0070764	L6
GO:0070765	L6
GO:0070769	L6
GO:0070770	L6
GO:0070771	L6
GO:0071052	L6
GO:0071053	L6
GO:0071054	L6
GO:0071055	L6
GO:0071056	L6
GO:0071057	L6
GO:0071058	L6
GO:0071059	L6
GO:0071060	L6
GO:0071061	L6
GO:0071062	L6
GO:0071064	L6
GO:0071065	L6
GO:0071067	L6
GO:0071068	L6
GO:0071069	L6
GO:0071070	L6
GO:0071078	L6
GO:0071079	L6
GO:0071080	L6
GO:0071081	L6
GO:0071082	L6
GO:0071083	L6
GO:0071084	L6
GO:0071085	L6
GO:0071086	L6
GO:0071087	L6
GO:0071088	L6
GO:0071089	L6
GO:0071090	L6
GO:0071091	L6
GO:0071092	L6
GO:0071093	L6
GO:0071094	L6
GO:0071095	L6
GO:0071096	L6
GO:0071097	L6
GO:0071098	L6
GO:0071099	L6
GO:0071100	L6
GO:0071101	L6
GO:0071102	L6
GO:0071112	L6
GO:0071113	L6
GO:0071114	L6
GO:0071115	L6
GO:0071116	L6
GO:0071117	L6
GO:0071118	L6
GO:0071119	L6
GO:0071120	L6
GO:0071121	L6
GO:0071122	L6
GO:0071123	L6
GO:0071124	L6
GO:0071125	L6
GO:0071126	L6
GO:0071127	L6
GO:0071128	L6
GO:0071129	L6
GO:0071130	L6
GO:0071131	L6
GO:0071132	L6
GO:0071133	L6
GO:0071134	L6
GO:0071135	L6
GO:0071136	L6
GO:0071137	L6
GO:0071138	L6
GO:0071183	L6
GO:0097025	L6
GO:0097538	L6
GO:0098802	L6
GO:1990176	L6
GO:1990184	L6
GO:1990203	L6
GO:1990207	L6
GO:1990270	L6
GO:1990392	L6
GO:1990398	L6
GO:1990851	L6
GO:0001401	L6
GO:0005742	L6
GO:0032865	L6
GO:0036266	L6
GO:0000275	L6
GO:0000276	L6
GO:0001405	L6
GO:0005744	L6
GO:0005745	L6
GO:0005747	L6
GO:0005749	L6
GO:0005753	L6
GO:0031942	L6
GO:0032478	L6
GO:0035632	L6
GO:0042652	L6
GO:0042653	L6
GO:0042720	L6
GO:0042721	L6
GO:0061617	L6
GO:0062011	L6
GO:0140275	L6
GO:1990246	L6
GO:1990524	L6
GO:1990677	L6
GO:0045273	L6
GO:0045275	L6
GO:0045277	L6
GO:0045281	L6
GO:0045283	L6
GO:0009503	L6
GO:0009544	L6
GO:0009655	L6
GO:0009656	L6
GO:0030085	L6
GO:0030093	L6
GO:0030095	L6
GO:0033174	L6
GO:0033175	L6
GO:0045320	L6
GO:0106094	L6
GO:0009357	L6
GO:0034702	L6
GO:0061841	L6
GO:0061993	L6
GO:0062155	L6
GO:0090533	L6
GO:0098533	L6
GO:0110067	L6
GO:1902509	L6
GO:1903103	L6
GO:1903113	L6
GO:1903114	L6
GO:1990195	L6
GO:1990281	L6
GO:1990662	L6
GO:1990070	L6
GO:1990071	L6
GO:1990072	L6
GO:1990220	L6
GO:0005683	L6
GO:0097525	L6
GO:0120259	L6
GO:0032797	L6
GO:0034730	L6
GO:0034731	L6
GO:0000110	L6
GO:0000111	L6
GO:0000112	L6
GO:0000113	L6
GO:0070312	L6
GO:0070522	L6
GO:0070912	L6
GO:0070913	L6
GO:0071942	L6
GO:0000812	L6
GO:0034967	L6
GO:0070210	L6
GO:0070211	L6
GO:0070822	L6
GO:0070823	L6
GO:1990483	L6
GO:0070461	L6
GO:0070775	L6
GO:1902562	L6
GO:0005680	L6
GO:0031436	L6
GO:0033768	L6
GO:0035102	L6
GO:0043224	L6
GO:0043494	L6
GO:0097658	L6
GO:0140261	L6
GO:0101019	L6
GO:0000445	L6
GO:0000446	L6
GO:0070187	L6
GO:1990879	L6
GO:0031080	L6
GO:0044611	L6
GO:0044612	L6
GO:0044613	L6
GO:0044614	L6
GO:0044615	L6
GO:0070762	L6
GO:1990875	L6
GO:1990876	L6
GO:0030869	L6
GO:0061773	L6
GO:0061793	L6
GO:0005684	L6
GO:0005689	L6
GO:0044530	L6
GO:0071010	L6
GO:0071011	L6
GO:0071012	L6
GO:0071013	L6
GO:0071014	L6
GO:0071020	L6
GO:0071023	L6
GO:0000333	L6
GO:0090661	L6
GO:0005847	L6
GO:0005848	L6
GO:0008024	L6
GO:0016593	L6
GO:0032021	L6
GO:0032044	L6
GO:0032783	L6
GO:0035101	L6
GO:0070449	L6
GO:0019907	L6
GO:1990508	L6
GO:0030690	L6
GO:0030691	L6
GO:0030692	L6
GO:0035098	L6
GO:0035517	L6
GO:0031601	L6
GO:0090694	L6
GO:0090695	L6
GO:1990333	L6
GO:0044665	L6
GO:0044666	L6
GO:0048188	L6
GO:0070311	L6
GO:1990501	L6
GO:0005658	L6
GO:0005662	L6
GO:0043599	L6
GO:0043625	L6
GO:0043847	L6
GO:0043845	L6
GO:0016456	L6
GO:0000418	L6
GO:0000419	L6
GO:0005665	L6
GO:0005666	L6
GO:0005736	L6
GO:0016591	L6
GO:0016514	L6
GO:0016586	L6
GO:0031010	L6
GO:0035060	L6
GO:0071564	L6
GO:0071565	L6
GO:0090545	L6
GO:0097346	L6
GO:0110016	L6
GO:0140091	L6
GO:0140092	L6
GO:0140093	L6
GO:0140288	L6
GO:0035525	L6
GO:0070369	L6
GO:0071665	L6
GO:0017054	L6
GO:0070176	L6
GO:0070439	L6
GO:0070440	L6
GO:0070443	L6
GO:0070722	L6
GO:1990711	L6
GO:0070386	L6
GO:0070387	L6
GO:0070388	L6
GO:0000152	L6
GO:0000153	L6
GO:0031461	L6
GO:0033503	L6
GO:0044695	L6
GO:0071797	L6
GO:0097505	L6
GO:1990352	L6
GO:1990353	L6
GO:1990452	L6
GO:0005839	L6
GO:0022624	L6
GO:0031595	L6
GO:0031597	L6
GO:1990111	L6
GO:0016611	L6
GO:0016612	L6
GO:0016613	L6
GO:0030015	L6
GO:0000428	L6
GO:0031379	L6
GO:0009342	L6
GO:0031027	L6
GO:0000123	L6
GO:0009323	L6
GO:0031414	L6
GO:0106098	L6
GO:0031372	L6
GO:0035370	L6
GO:0000136	L6
GO:0031502	L6
GO:0033185	L6
GO:0034066	L6
GO:0033257	L6
GO:0031931	L6
GO:0031932	L6
GO:0005760	L6
GO:0008622	L6
GO:0009355	L6
GO:0009360	L6
GO:0016035	L6
GO:0005958	L6
GO:0070420	L6
GO:0043626	L6
GO:0044775	L6
GO:1990334	L6
GO:1990877	L6
GO:0009329	L6
GO:0009343	L6
GO:0032282	L6
GO:0032284	L6
GO:0010367	L6
GO:0010368	L6
GO:0009573	L6
GO:0048494	L6
GO:0071006	L6
GO:0071017	L6
GO:0071007	L6
GO:0071018	L6
GO:0000214	L6
GO:0030677	L6
GO:0070578	L6
GO:0090730	L6
GO:1903095	L6
GO:1990332	L6
GO:0008287	L6
GO:0045253	L6
GO:0106095	L6
GO:1904096	L6
GO:1904097	L6
GO:1904144	L6
GO:0009376	L6
GO:0031391	L6
GO:0033202	L6
GO:0062051	L6
GO:0062091	L6
GO:0070603	L6
GO:0098009	L6
GO:1904564	L6
GO:1990531	L6
GO:1990621	L6
GO:1990710	L6
GO:0002169	L6
GO:0009359	L6
GO:0009380	L6
GO:0019812	L6
GO:0019813	L6
GO:0032068	L6
GO:0048476	L6
GO:0000178	L6
GO:0110103	L6
GO:0000124	L6
GO:0005787	L6
GO:0061672	L6
GO:0120125	L6
GO:1905286	L6
GO:1905369	L6
GO:1990850	L6
GO:0002180	L6
GO:0002197	L6
GO:0005960	L6
GO:0005971	L6
GO:0009319	L6
GO:0009321	L6
GO:0009322	L6
GO:0009325	L6
GO:0009326	L6
GO:0009331	L6
GO:0009334	L6
GO:0009339	L6
GO:0009375	L6
GO:0009390	L6
GO:0009654	L6
GO:0015050	L6
GO:0016222	L6
GO:0016610	L6
GO:0030386	L6
GO:0030700	L6
GO:0030964	L6
GO:0031026	L6
GO:0032921	L6
GO:0044678	L6
GO:0044679	L6
GO:0045240	L6
GO:0045242	L6
GO:0045251	L6
GO:0045254	L6
GO:0062077	L6
GO:0062151	L6
GO:1902515	L6
GO:1902560	L6
GO:1902693	L6
GO:1902792	L6
GO:1903958	L6
GO:1904852	L6
GO:1905862	L6
GO:1990148	L6
GO:1990201	L6
GO:1990202	L6
GO:1990205	L6
GO:1990232	L6
GO:0000151	L6
GO:0000506	L6
GO:0002178	L6
GO:0005836	L6
GO:0005946	L6
GO:0005948	L6
GO:0005953	L6
GO:0005965	L6
GO:0005968	L6
GO:0005969	L6
GO:0008250	L6
GO:0009333	L6
GO:0009347	L6
GO:0009348	L6
GO:0009349	L6
GO:0009382	L6
GO:0009923	L6
GO:0010330	L6
GO:0017122	L6
GO:0031371	L6
GO:0031501	L6
GO:0032144	L6
GO:0032476	L6
GO:0034274	L6
GO:0034708	L6
GO:0044673	L6
GO:0044674	L6
GO:0048269	L6
GO:0061695	L6
GO:0070916	L6
GO:0106068	L6
GO:0120097	L6
GO:1902493	L6
GO:1904423	L6
GO:1990228	L6
GO:1990230	L6
GO:1990302	L6
GO:1990303	L6
GO:1990304	L6
GO:1990305	L6
GO:1990306	L6
GO:1990529	L6
GO:1990658	L6
GO:0097180	L6
GO:1990530	L6
GO:0032301	L6
GO:0032302	L6
GO:0032389	L6
GO:0032390	L6
GO:0062128	L6
GO:0097587	L6
GO:1990588	L6
GO:0000172	L6
GO:0031428	L6
GO:0072588	L6
GO:0042788	L6
GO:0030678	L6
GO:0030680	L6
GO:0030681	L6
GO:0030685	L6
GO:0030686	L6
GO:0030687	L6
GO:0030688	L6
GO:0032040	L6
GO:0016442	L6
GO:0030958	L6
GO:0033167	L6
GO:0015934	L6
GO:0015935	L6
GO:0005786	L6
GO:0048501	L6
GO:0080085	L6
GO:0033291	L6
GO:0016282	L6
GO:0033290	L6
GO:0039615	L6
GO:0039616	L6
GO:0039617	L6
GO:0039618	L6
GO:0039619	L6
GO:0039620	L6
GO:0039621	L6
GO:0039622	L6
GO:0039623	L6
GO:0039624	L6
GO:0039625	L6
GO:0039626	L6
GO:0039627	L6
GO:0039628	L6
GO:0039629	L6
GO:0098029	L6
GO:0098030	L6
GO:0098031	L6
GO:1990317	L6
GO:0062079	L6
GO:0097632	L6
GO:0097633	L6
GO:0001739	L6
GO:0005721	L6
GO:0005725	L6
GO:0031934	L6
GO:0033553	L6
GO:0035985	L6
GO:0099115	L6
GO:1990342	L6
GO:1990343	L6
GO:0005731	L6
GO:0030875	L6
GO:0097424	L6
GO:0016580	L6
GO:0032221	L6
GO:0033698	L6
GO:1990537	L6
GO:0120201	L6
GO:0120202	L6
GO:0120203	L6
GO:1990427	L6
GO:0002142	L6
GO:0005577	L6
GO:0005601	L6
GO:0005602	L6
GO:0005616	L6
GO:0016942	L6
GO:0031395	L6
GO:0042571	L6
GO:0043511	L6
GO:0043514	L6
GO:0048180	L6
GO:0062167	L6
GO:0070062	L6
GO:0070743	L6
GO:0070744	L6
GO:0070745	L6
GO:0072562	L6
GO:0097058	L6
GO:0097059	L6
GO:0110157	L6
GO:0043264	L6
GO:0065010	L6
GO:1903561	L6
GO:0045172	L6
GO:0098549	L6
GO:0016914	L6
GO:0070702	L6
GO:0070703	L6
GO:0034362	L6
GO:0034364	L6
GO:0034385	L6
GO:0042627	L6
GO:0043512	L6
GO:0043513	L6
GO:0043509	L6
GO:0043510	L6
GO:0048183	L6
GO:1990563	L6
GO:0072563	L6
GO:0000176	L6
GO:0000177	L6
GO:0005728	L6
GO:0005729	L6
GO:0000164	L6
GO:0000229	L6
GO:0000308	L6
GO:0000407	L6
GO:0002096	L6
GO:0005739	L6
GO:0005773	L6
GO:0005783	L6
GO:0005793	L6
GO:0005794	L6
GO:0005829	L6
GO:0005850	L6
GO:0005851	L6
GO:0005852	L6
GO:0005853	L6
GO:0005854	L6
GO:0005881	L6
GO:0005883	L6
GO:0005938	L6
GO:0005950	L6
GO:0005951	L6
GO:0005964	L6
GO:0009317	L6
GO:0009320	L6
GO:0009328	L6
GO:0009332	L6
GO:0009336	L6
GO:0009345	L6
GO:0009346	L6
GO:0009504	L6
GO:0009524	L6
GO:0009525	L6
GO:0009536	L6
GO:0009574	L6
GO:0010169	L6
GO:0016281	L6
GO:0016528	L6
GO:0017102	L6
GO:0017109	L6
GO:0018444	L6
GO:0019037	L6
GO:0019197	L6
GO:0020022	L6
GO:0030117	L6
GO:0030877	L6
GO:0030929	L6
GO:0031201	L6
GO:0031209	L6
GO:0031250	L6
GO:0031251	L6
GO:0031410	L6
GO:0031680	L6
GO:0032019	L6
GO:0032047	L6
GO:0032449	L6
GO:0032477	L6
GO:0033254	L6
GO:0034081	L6
GO:0034270	L6
GO:0034430	L6
GO:0034515	L6
GO:0034709	L6
GO:0034715	L6
GO:0034719	L6
GO:0034741	L6
GO:0034743	L6
GO:0034744	L6
GO:0034745	L6
GO:0034746	L6
GO:0034748	L6
GO:0034749	L6
GO:0034750	L6
GO:0034973	L6
GO:0034996	L6
GO:0035550	L6
GO:0036007	L6
GO:0036457	L6
GO:0036464	L6
GO:0036501	L6
GO:0042566	L6
GO:0042579	L6
GO:0042587	L6
GO:0042716	L6
GO:0042735	L6
GO:0043265	L6
GO:0043291	L6
GO:0043292	L6
GO:0043614	L6
GO:0044207	L6
GO:0044222	L6
GO:0044223	L6
GO:0044227	L6
GO:0044312	L6
GO:0045169	L6
GO:0045170	L6
GO:0045239	L6
GO:0045495	L6
GO:0048471	L6
GO:0048492	L6
GO:0048500	L6
GO:0055087	L6
GO:0060417	L6
GO:0061908	L6
GO:0062073	L6
GO:0070088	L6
GO:0070214	L6
GO:0070422	L6
GO:0070441	L6
GO:0070695	L6
GO:0070826	L6
GO:0070937	L6
GO:0070992	L6
GO:0070993	L6
GO:0071075	L6
GO:0071142	L6
GO:0071203	L6
GO:0071212	L6
GO:0071254	L6
GO:0071513	L6
GO:0071521	L6
GO:0071563	L6
GO:0090651	L6
GO:0090652	L6
GO:0097433	L6
GO:0098593	L6
GO:0099568	L6
GO:0106232	L6
GO:0110158	L6
GO:0120098	L6
GO:0120099	L6
GO:0120293	L6
GO:1905720	L6
GO:1990316	L6
GO:1990565	L6
GO:1990728	L6
GO:1990730	L6
GO:1990783	L6
GO:1990917	L6
GO:0019773	L6
GO:0019774	L6
GO:0031603	L6
GO:0009512	L6
GO:0030075	L6
GO:0031976	L6
GO:0031977	L6
GO:0034357	L6
GO:0070116	L6
GO:0016235	L6
GO:0042405	L6
GO:0097407	L6
GO:0097408	L6
GO:0097409	L6
GO:0097412	L6
GO:0097413	L6
GO:0097416	L6
GO:0097417	L6
GO:0097418	L6
GO:0097419	L6
GO:0097420	L6
GO:1990011	L6
GO:0005838	L6
GO:0008537	L6
GO:0022623	L6
GO:0030077	L6
GO:0030089	L6
GO:0044280	L6
GO:0009379	L6
GO:0017117	L6
GO:0031011	L6
GO:0033203	L6
GO:0034980	L6
GO:0034981	L6
GO:1990156	L6
GO:1990161	L6
GO:0031533	L6
GO:0035097	L6
GO:0035657	L6
GO:0036396	L6
GO:0043527	L6
GO:0043853	L6
GO:0044680	L6
GO:0140020	L6
GO:0031312	L6
GO:0031967	L6
GO:0031984	L6
GO:0034646	L6
GO:0043231	L6
GO:0043232	L6
GO:0070013	L6
GO:0097693	L6
GO:1990413	L6
GO:0000776	L6
GO:0002102	L6
GO:0005694	L6
GO:0005730	L6
GO:0005811	L6
GO:0005814	L6
GO:0005818	L6
GO:0005819	L6
GO:0005840	L6
GO:0005856	L6
GO:0010369	L6
GO:0031411	L6
GO:0031469	L6
GO:0035770	L6
GO:0042151	L6
GO:0042645	L6
GO:0042646	L6
GO:0043590	L6
GO:0046858	L6
GO:0062159	L6
GO:0097727	L6
GO:0098536	L6
GO:0098681	L6
GO:0098682	L6
GO:0140453	L6
GO:1990732	L6
GO:1990934	L6
GO:1990973	L6
GO:0045267	L6
GO:0045269	L6
GO:0045265	L6
GO:0005727	L6
GO:0046816	L6
GO:0097598	L6
GO:0010445	L6
GO:0015030	L6
GO:0016605	L6
GO:0016606	L6
GO:0016607	L6
GO:0035061	L6
GO:0035363	L6
GO:0042382	L6
GO:0071601	L6
GO:0071920	L6
GO:0097504	L6
GO:1990251	L6
GO:0043598	L6
GO:0031298	L6
GO:0000835	L6
GO:0030891	L6
GO:0043223	L6
GO:0045025	L6
GO:1990061	L6
GO:0000262	L6
GO:0000809	L6
GO:0009508	L6
GO:0043597	L6
GO:0034045	L6
GO:0005740	L6
GO:0005759	L6
GO:0016006	L6
GO:0016007	L6
GO:0020023	L6
GO:0044290	L6
GO:0098798	L6
GO:1990843	L6
GO:1990844	L6
GO:0000220	L6
GO:0000322	L6
GO:0000323	L6
GO:0000325	L6
GO:0000331	L6
GO:0005774	L6
GO:0005775	L6
GO:0005776	L6
GO:0032046	L6
GO:0032195	L6
GO:0043159	L6
GO:0005788	L6
GO:0005790	L6
GO:0005791	L6
GO:0009510	L6
GO:0009511	L6
GO:0016529	L6
GO:0044322	L6
GO:0070971	L6
GO:0097038	L6
GO:0098827	L6
GO:0140534	L6
GO:1990007	L6
GO:0033116	L6
GO:0000938	L6
GO:0005796	L6
GO:0005801	L6
GO:0017119	L6
GO:0030126	L6
GO:0030130	L6
GO:0034044	L6
GO:0036063	L6
GO:0070931	L6
GO:0098791	L6
GO:0150051	L6
GO:0000015	L6
GO:0000345	L6
GO:0002144	L6
GO:0002186	L6
GO:0005831	L6
GO:0005832	L6
GO:0005833	L6
GO:0005835	L6
GO:0005945	L6
GO:0008074	L6
GO:0008385	L6
GO:0009316	L6
GO:0016465	L6
GO:0022626	L6
GO:0031082	L6
GO:0033596	L6
GO:0034519	L6
GO:0043293	L6
GO:0043540	L6
GO:0045246	L6
GO:0045247	L6
GO:0045248	L6
GO:0045249	L6
GO:0045250	L6
GO:0061702	L6
GO:0062092	L6
GO:0072379	L6
GO:0097342	L6
GO:0097361	L6
GO:0097495	L6
GO:0099078	L6
GO:0099522	L6
GO:0106002	L6
GO:1990121	L6
GO:1990133	L6
GO:1990198	L6
GO:1990200	L6
GO:1990221	L6
GO:1990229	L6
GO:1990233	L6
GO:1990235	L6
GO:1990788	L6
GO:0071540	L6
GO:0071541	L6
GO:0000235	L6
GO:0005879	L6
GO:0055028	L6
GO:0062194	L6
GO:1904511	L6
GO:0000133	L6
GO:0000145	L6
GO:0005940	L6
GO:0030863	L6
GO:0031105	L6
GO:0032161	L6
GO:0032541	L6
GO:0061645	L6
GO:0090726	L6
GO:0099738	L6
GO:0000427	L6
GO:0009501	L6
GO:0009507	L6
GO:0009509	L6
GO:0009513	L6
GO:0009516	L6
GO:0009526	L6
GO:0009532	L6
GO:0009537	L6
GO:0009842	L6
GO:0010240	L6
GO:0020011	L6
GO:0031020	L6
GO:0033009	L6
GO:0034400	L6
GO:0043036	L6
GO:0062116	L6
GO:0030314	L6
GO:0033102	L6
GO:0033985	L6
GO:0030930	L6
GO:0030931	L6
GO:0005768	L6
GO:0005798	L6
GO:0020026	L6
GO:0030133	L6
GO:0030135	L6
GO:0030139	L6
GO:0030659	L6
GO:0033095	L6
GO:0033107	L6
GO:0033117	L6
GO:0033675	L6
GO:0043702	L6
GO:0044310	L6
GO:0044840	L6
GO:0045009	L6
GO:0048770	L6
GO:0060205	L6
GO:0062247	L6
GO:0097487	L6
GO:0097547	L6
GO:0097721	L6
GO:0099073	L6
GO:0099503	L6
GO:0120002	L6
GO:1990005	L6
GO:1990006	L6
GO:1990257	L6
GO:0031415	L6
GO:0031416	L6
GO:0031417	L6
GO:0034082	L6
GO:0034083	L6
GO:0000932	L6
GO:0010494	L6
GO:0033391	L6
GO:0043186	L6
GO:0071598	L6
GO:0120279	L6
GO:0140363	L6
GO:0140364	L6
